Tipo,Endereço,Área,Preço,Etiqueta,Código Viva Real
Compra,"Avenida Engenheiro Carlos Stevenson, 80 - Nova Campinas, Campinas - SP",138,R$ 6.000 /mês R$ 1.200.000,-,2569180620
Compra,"Rua Antônio Lapa, 118 - Cambuí, Campinas - SP",139,R$ 1.524.000,-,2555950998
Compra,"Jardim Proença, Campinas - SP",87,R$ 337.000 Preço abaixo do mercado,-,2555611974
Compra,"Rua Alecrins, 730 - Cambuí, Campinas - SP",88,R$ 400.000 Preço abaixo do mercado,-,2545531186
Compra,"Conjunto Habitacional Parque Itajaí, Campinas - SP",50,R$ 160.000,-,2572421878
Compra,"Jardim Tupi, Campinas - SP",325,R$ 730.000,-,2559449132
Compra,"Loteamento Residencial Pedra Alta Sousas, Campinas - SP",376,R$ 3.250.000,-,2562514771
Compra,"Rua Laís Bertoni Pereira - Cambuí, Campinas - SP",160,R$ 1.249.000,-,2527675627
Compra,"Rua Girlane Simões, 100 - Jardim Mercedes, Campinas - SP",47,R$ 185.000,-,2548796856
Compra,"Jardim do Lago, Campinas - SP",47,R$ 250.000,-,2502108215
Compra,"Rua Francisco de Assis dos Santos Cardoso, 1254 - Recanto do Sol I, Campinas - SP",43,R$ 130.000,-,2573593240
Compra,"Mansões Santo Antônio, Campinas - SP",160,R$ 5.000 /mês R$ 1.200.000,-,2571887707
Compra,"Rua Barão de Jaguara, 460 - Centro, Campinas - SP",77,R$ 247.000 Preço abaixo do mercado,-,2567809255
Compra,"Rua Afonso Emanueli, 340 - Recanto dos Dourados, Campinas - SP",424,R$ 1.400.000,-,2566838407
Compra,"Rua Carolina Florence - Vila Nova, Campinas - SP",108,R$ 3.200 /mês R$ 595.000,-,2563131470
Compra,"Ponte Preta, Campinas - SP",80,R$ 850.000,-,2560531282
Compra,"Rua Doutor Antônio Duarte da Conceição, 1700 - Jardim Madalena, Campinas - SP",467,R$ 2.300.000,-,2573830346
Compra,"Cambuí, Campinas - SP",50,R$ 280.000,-,2557833427
Compra,"Avenida Homero Vasconcelos de Souza Camargo, 704 - Jardim Ipaussurama, Campinas - SP",160,R$ 499.000 Preço abaixo do mercado,-,2529913951
Compra,"Jardim Nossa Senhora Auxiliadora, Campinas - SP",230,R$ 1.120.000,-,2550625183
Compra,"Rua Bernardo José Sampaio, 119 - Botafogo, Campinas - SP",64,R$ 3.800 /mês R$ 720.000,-,2573341911
Compra,"Rua San Conrado, 415 - Loteamento Caminhos de San Conrado, Campinas - SP",348,R$ 1.190.000 Preço abaixo do mercado,-,2532226835
Compra,"Rua Doutor Arnaldo de Carvalho, 600 - Bonfim, Campinas - SP",65,R$ 410.000,-,2558885329
Compra,"Loteamento Chácaras Gargantilhas, Campinas - SP",1000,R$ 120.000,-,2548594721
Compra,"Rua Abilio Luz, 40 - Swiss Park, Campinas - SP",220,R$ 2.220.000,-,2573844393
Compra,"Jardim São Judas Tadeu, Campinas - SP",79,R$ 280.000,-,2565706767
Compra,"Rua das Palmas, 350 - Alphaville Dom Pedro, Campinas - SP",354,R$ 18.500 /mês R$ 4.000.000,-,2556982068
Compra,"Cambuí, Campinas - SP",1719,R$ 130.000 /mês R$ 23.000.000,-,2568103640
Compra,"Rua Romeu Masseli Le Pettit - Jardim Botânico, Campinas - SP",452,R$ 10.000 /mês R$ 2.198.000,-,2570532093
Compra,"Rua João Batista de Lisboa - Nova Campinas, Campinas - SP",179,R$ 770.000,-,2567961463
Compra,"Rua José Luiz Camargo Moreira, 33 - Mansões Santo Antônio, Campinas - SP",83,R$ 1.139.700,-,2566258564
Compra,"Parque Imperador, Campinas - SP",180,R$ 1.230.000,-,2569045768
Compra,"Avenida Doutor Nelson Noronha Gustavo Filho, 175 - Vila Brandina, Campinas - SP",92,R$ 950.000,-,2570176095
Compra,"Rua Marechal Deodoro, 906 - Centro, Campinas - SP",37,R$ 750 /mês R$ 150.000,-,2569628969
Compra,"Rua Francisco Bianchini - Vila Georgina, Campinas - SP",200,R$ 550.000,-,2572535522
Compra,"Rua Martinho Calsavara, 192 - Swift, Campinas - SP",77,R$ 435.000,-,2569622423
Compra,"Bonfim, Campinas - SP",77,R$ 370.000,-,2572231534
Compra,"Avenida 1, 10 - Residencial Jatibela, Campinas - SP",414,R$ 2.997.000,-,2527260373
Compra,"Centro, Campinas - SP",105,R$ 485.000,-,2500278388
Compra,"Ville Sainte Helene, Campinas - SP",463,R$ 5.700.000,-,2573768127
Compra,"Centro, Campinas - SP",54,R$ 475.000,-,2563592871
Compra,"Vila Proost de Souza, Campinas - SP",120,R$ 450.000,-,2562708535
Compra,"Avenida Dermival Bernardes Siqueira - Swiss Park, Campinas - SP",184,R$ 1.450.000,-,2543062162
Compra,"Rua José Paulino - Centro, Campinas - SP",172,R$ 960.000,-,2567994967
Compra,"Avenida das Amoreiras, 4001 - Vila Mimosa, Campinas - SP",53,R$ 308.500,-,2569337234
Compra,"Taquaral, Campinas - SP",188,R$ 1.290.000 Preço abaixo do mercado,-,2468626511
Compra,"Rua Antônio Name Chaib, 252 - Jardim Campos Elíseos, Campinas - SP",196,R$ 550.000,-,2561386809
Compra,"Betel, Paulínia - SP",239,R$ 1.200.000,-,2567867956
Compra,"Rua Nilce Ferreira de Souza - Residencial Terras do Barão, Campinas - SP",168,R$ 750.000,-,2568604627
Compra,"Rua Coronel Quirino, 1260 - Cambuí, Campinas - SP",104,R$ 1.500.000,-,2558392584
Compra,"Rua Barão de Atibaia, 462 - Vila Itapura, Campinas - SP",85,R$ 859.000,-,2566877423
Compra,"Rua Jair Luiz dos Santos, 57 - Parque das Constelacoes, Campinas - SP",47,R$ 230.000,-,2529193195
Compra,"Rua das Palmas, 100 - Alphaville Dom Pedro, Campinas - SP",225,R$ 2.449.000,-,2566101494
Compra,"Avenida José Pancetti, 29 - Vila Proost de Souza, Campinas - SP",181,R$ 650.000,-,2570395648
Compra,"Rua das Cerejeiras - Vila Boa Vista, Campinas - SP",200,R$ 362.000,-,2536704005
Compra,"Swiss Park, Campinas - SP",365,R$ 3.750.000,-,2562056462
Compra,"Avenida Princesa D'Oeste - Jardim Proença, Campinas - SP",83,R$ 465.000,-,2566780398
Compra,"Rua Alecrins, 700 - Cambuí, Campinas - SP",125,R$ 9.000 /mês R$ 1.450.000,-,2550721056
Compra,"Rua Frei José de Monte Carmelo - Jardim Primavera, Campinas - SP",65,R$ 380.000,-,2566308281
Compra,"Avenida Marechal Rondon, 300 - Jardim Chapadão, Campinas - SP",138,R$ 1.150.000,-,2560390097
Compra,"Avenida Maria Emília Alves dos Santos de Ângelis, 759 - Parque Prado, Campinas - SP",108,R$ 745.000 Preço abaixo do mercado,-,2570036886
Compra,"Rua Francisco de Assis Pupo - Vila Industrial, Campinas - SP",215,R$ 550.000,-,2467317087
Compra,"Rua Professor João Augusto de Toledo - Vila Proost de Souza, Campinas - SP",50,R$ 950 /mês R$ 220.000,-,2569456461
Compra,"Barão Geraldo, Campinas - SP",350,R$ 980.000,-,2556503324
Compra,"Rua José Gabriel Martins - Jardim Pacaembu, Campinas - SP",60,R$ 700.000,-,2562332370
Compra,"Rua Alberto Macchi, 40 - Notre Dame, Campinas - SP",135,R$ 895.000,-,2569344208
Compra,"Rua Saulo de Carvalho Luz, 27 - Chácara Cneo, Campinas - SP",92,R$ 700.000,-,2560036187
Compra,"Rua Barreto Leme - Cambuí, Campinas - SP",256,R$ 3.200.000,-,2553969889
Compra,"Rua Francisco José de Souza, 247 - Parque das Flores, Campinas - SP",220,R$ 1.310.000,-,2559270267
Compra,"Rua Professor João Augusto de Toledo, 731 - Vila Proost de Souza, Campinas - SP",74,R$ 220.000 Preço abaixo do mercado,-,2492687487
Compra,"Avenida Princesa D'Oeste, 788 - Jardim Proença, Campinas - SP",152,R$ 1.199.000,-,2573136240
Compra,"Rua Culto à Ciência, 100 - Botafogo, Campinas - SP",44,R$ 140.000,-,2557317279
Compra,"Bosque, Campinas - SP",53,R$ 1.200 /mês R$ 250.000,-,2502079690
Compra,"Rua Otaviano Alves de Lima, 514 - Jardim Chapadão, Campinas - SP",250,R$ 790.000,-,2565375348
Compra,"Rua Plínio Aveniente - Barão Geraldo, Campinas - SP",32,R$ 450.000,-,2574177236
Compra,"Rua Uruguaiana, 543 - Bosque, Campinas - SP",96,R$ 300.000,-,2540428216
Compra,"Rua Barão de Jaguara, 655 - Centro, Campinas - SP",22,R$ 850 /mês R$ 175.000,-,2571159499
Compra,"São Bernardo, Campinas - SP",138,R$ 350.000,-,2564211920
Compra,"Rua Doutor Guilherme da Silva, 53 - Centro, Campinas - SP",84,R$ 1.250 /mês R$ 325.000,-,2494170074
Compra,"Cambuí, Campinas - SP",149,R$ 1.290.000,-,2573535074
Compra,"Avenida Doutor Jesuíno Marcondes Machado, 2201 - Chácara da Barra, Campinas - SP",72,R$ 480.000,-,2537121587
Compra,"Jardim Proença I, Campinas - SP",98,R$ 535.000,-,2552882753
Compra,"Rua João Lopes Vieira, 108 - Loteamento Residencial Vila Bella, Campinas - SP",181,R$ 8.000 /mês R$ 1.980.000,-,2570429554
Compra,"Jardim José Martins, Campinas - SP",319,R$ 1.350.000,-,2561321481
Compra,"Conjunto Residencial Parque Bandeirantes, Campinas - SP",76,R$ 320.000,-,2560343970
Compra,"Jardim Flamboyant, Campinas - SP",296,R$ 470.000 Preço abaixo do mercado,-,2525521026
Compra,"Avenida Isaura Roque Quércia - Loteamento Residencial Pedra Alta Sousas, Campinas - SP",1644,R$ 668.000,-,2549228462
Compra,"Rua Comendador Luiz José Pereira de Queiroz, 155 - Botafogo, Campinas - SP",75,R$ 440.000,-,2573473067
Compra,"Rua General Osório, 1212 - Centro, Campinas - SP",100,R$ 130.000,-,2524465278
Compra,"Avenida Nossa Senhora de Fátima, 805 - Taquaral, Campinas - SP",94,R$ 600.000,-,2563490681
Compra,"Rua Salim Feres, 427 - Jardim Santa Marcelina, Campinas - SP",312,R$ 1.590.000,-,2564908983
Compra,"Conjunto Res Parque Sao Bento, Campinas - SP",60,R$ 150.000 Preço abaixo do mercado,-,2569389626
Compra,"Rua das Palmas, 100 - Alphaville Dom Pedro, Campinas - SP",346,R$ 3.700.000,-,2573624283
Compra,"Rua Adib Zakia, 106 - Parque Alto Taquaral, Campinas - SP",45,R$ 275.000,-,2553979009
Compra,"Rua Maestro João de Túllio - Cambuí, Campinas - SP",110,R$ 638.000 Preço abaixo do mercado,-,2549343453
Compra,"Rua São Salvador - Parque Alto Taquaral, Campinas - SP",119,R$ 1.174.900,-,2551541392
Compra,"Rua Luiz Oliveira, 287 - Parque das Flores, Campinas - SP",117,R$ 1.200.000,-,2533031878
Compra,"Vila Pompéia, Campinas - SP",200,R$ 420.000 Preço abaixo do mercado,-,2564436957
Compra,"Rua Busuke Iha, 19 - Jardim Chapadão, Campinas - SP",222,R$ 685.000,-,2567812522
Compra,"Rua São Salvador, 220 - Taquaral, Campinas - SP",119,R$ 6.500 /mês R$ 1.700.000,-,2565978885
Compra,"Centro, Campinas - SP",77,R$ 1.800 /mês R$ 550.000,-,2568410814
Compra,"Rua Dona Josefina Sarmento, 215 - Cambuí, Campinas - SP",60,R$ 595.000,-,2573487620
Compra,"Cambuí, Campinas - SP",235,R$ 7.900 /mês R$ 1.790.000,-,2550753048
Compra,"Rua Buarque de Macedo, 47 - Vila Nova, Campinas - SP",98,R$ 890.000,-,2569111948
Compra,"Rua San Conrado, 340 - Loteamento Caminhos de San Conrado, Campinas - SP",309,R$ 1.400.000,-,2459960182
Compra,"Rua Benedita Amaral Pinto - Jardim Santa Genebra, Campinas - SP",63,R$ 360.000,-,2562331215
Compra,"Rua Miguel Lemos, 287 - Loteamento Caminhos de San Conrado, Campinas - SP",220,R$ 870.000,-,2537935429
Compra,"Notre Dame, Campinas - SP",700,R$ 4.997.000,-,2537092448
Compra,"Rua El Salvador, 228 - Jardim Nova Europa, Campinas - SP",120,R$ 549.000,-,2552752174
Compra,"Barão Geraldo, Campinas - SP",160,R$ 7.600 /mês R$ 1.800.000,-,2568515308
Compra,"Rua Uruguaiana - Bosque, Campinas - SP",98,R$ 445.000,-,2469984528
Compra,"Jardim Chapadão, Campinas - SP",150,R$ 1.700 /mês R$ 650.000,-,2565445168
Compra,"Estrada da Rhodia - Barão Geraldo, Campinas - SP",184,R$ 1.250.000,-,2572812086
Compra,"Rua José Paulino, 1826 - Vila Itapura, Campinas - SP",75,R$ 400.000,-,2558029464
Compra,"Travessa Jorge Norton, 40 - Bosque, Campinas - SP",89,R$ 725.000,-,2572054359
Compra,"Vila Georgina, Campinas - SP",160,R$ 1.350 /mês R$ 420.000,-,2484061597
Compra,"Rua das Margaridas, 466 - Mansões Santo Antônio, Campinas - SP",170,R$ 1.100.000,-,2521025038
Compra,"Rua Raposo Tavares, 50 - Jardim Garcia, Campinas - SP",200,R$ 420.000,-,2565375159
Compra,"Rua Augusto de Moraes Carvalho - Jardim Santa Lúcia, Campinas - SP",126,R$ 426.000,-,2557724990
Compra,"Avenida Barão de Itapura, 1518 - Vila Itapura, Campinas - SP",244,R$ 8.500 /mês R$ 1.700.000,-,2571787253
Compra,"Rua Professora Lydia Abdalla - Morada das Nascentes Joaquim Egidio, Campinas - SP",1700,R$ 400.000,-,2541736927
Compra,"Rua Osmando Mascaro - Vila Aurocan, Campinas - SP",68,R$ 440.000,-,2539317422
Compra,"Rua Francisco Mesquita, 860 - Vila Brandina, Campinas - SP",77,R$ 450.000 Preço abaixo do mercado,-,2573137780
Compra,"Avenida Júlio Diniz, n/a - Taquaral, Campinas - SP",249,R$ 1.300.000,-,2563186802
Compra,"Rua Jornalista Ernesto Napoli - Jardim Paulicéia, Campinas - SP",90,R$ 370.000 Preço abaixo do mercado,-,2563556557
Compra,"Jardim Primavera, Campinas - SP",180,R$ 550.000,-,2560480164
Compra,"Rua Barão de Atibaia - Vila Itapura, Campinas - SP",70,R$ 690.000,-,2572610523
Compra,"Jardim Myrian Moreira da Costa, Campinas - SP",220,R$ 1.250.000,-,2572398022
Compra,"Rua Mário Galante Júnior, 457 - Taquaral, Campinas - SP",150,R$ 730.000,-,2568292741
Compra,"Rua Doutor Quirino - Centro, Campinas - SP",120,R$ 349.000,-,2572809648
Compra,"Taquaral, Campinas - SP",176,R$ 900.000,-,2567767233
Compra,"Rua Benedicto da Costa Camargo, 1100 - Parque São Quirino, Campinas - SP",200,R$ 990.000,-,2551723202
Compra,"Parque Prado, Campinas - SP",50,R$ 250.000,-,2553571442
Compra,"Rua Joaquim de Paula Souza, 453 - Jardim Proença, Campinas - SP",73,R$ 374.000,-,2569337631
Compra,"Rua Doutor Antônio da Costa Carvalho, 500 - Cambuí, Campinas - SP",192,R$ 1.500.000,-,2558660230
Compra,"Rua Américo Ferreira de Camargo Filho, 330 - Sousas, Campinas - SP",200,R$ 1.299.000,-,2480575882
Compra,"Avenida Engenheiro Antônio Francisco de Paula Souza, 3007 - Jardim Antonio Von Zuben, Campinas - SP",55,R$ 215.000,-,2571093783
Compra,"Rua Engenheiro Augusto de Figueiredo - Swift, Campinas - SP",86,R$ 670.000,-,2564359498
Compra,"Rua Doutor Guilherme da Silva, 150 - Cambuí, Campinas - SP",70,R$ 980.000,-,2565948484
Compra,"Rua Álvaro Ribeiro - Ponte Preta, Campinas - SP",80,R$ 429.000,-,2548874360
Compra,"Rua Hermantino Coelho - Mansões Santo Antônio, Campinas - SP",94,R$ 760.000,-,2566809116
Compra,"Rua Campo Redondo, 211 - Vila Maria Eugênia, Campinas - SP",62,R$ 460.000,-,2573641476
Compra,"Rua Avelino Silveira Franco - Sousas, Campinas - SP",39,R$ 1.483 /mês R$ 298.000,-,2557628571
Compra,"Avenida Governador Pedro de Toledo, 598 - Bonfim, Campinas - SP",64,R$ 545.000,-,2571308180
Compra,"Rua 34A, 60 - Swiss Park, Campinas - SP",300,R$ 2.650.000,-,2570443828
Compra,"Rua Bispo Dom Roberto Pinarello de Almeida - Residencial Estancia Eudoxia Barao Geraldo, Campinas - SP",880,R$ 3.990.000,-,2553951093
Compra,"Loteamento Mont Blanc Residence, Campinas - SP",538,R$ 3.700.000,-,2559901956
Compra,"Jardim Paraíso, Campinas - SP",234,R$ 1.149.000,-,2540236618
Compra,"Mansões Santo Antônio, Campinas - SP",98,R$ 3.900 /mês R$ 800.000,-,2566676530
Compra,"Fazenda Santa Cândida, Campinas - SP",53,R$ 370.000,-,2539847680
Compra,"Parque Taquaral, Campinas - SP",150,R$ 600.000 Preço abaixo do mercado,-,2555908434
Compra,"Rua Amador Bueno, 165 - Vila Industrial, Campinas - SP",67,R$ 1.000 /mês R$ 300.000,-,2550883100
Compra,"Chácara Primavera, Campinas - SP",322,R$ 1.600.000,-,2564345691
Compra,"Avenida João Batista Morato do Canto, 902 - Fundação da Casa Popular, Campinas - SP",60,R$ 435.000,-,2554679121
Compra,"Rua Bento da Silva Leite, 261 - Castelo, Campinas - SP",720,R$ 2.150.000,-,2520764094
Compra,"Cambuí, Campinas - SP",200,R$ 1.490.000,-,2550417442
Compra,"Mansões Santo Antônio, Campinas - SP",96,R$ 880.000,-,2570253531
Compra,"Parque Imperador, Campinas - SP",100,R$ 530.000,-,2572337611
Compra,"Chácara Santa Margarida, Campinas - SP",176,R$ 870.000,-,2566110276
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",290,R$ 1.970.000 Preço abaixo do mercado,-,2559767601
Compra,"Avenida Alberto Monteiro de Carvalho e Silva, 1 - Sousas, Campinas - SP",450,R$ 5.499.000,-,2479401975
Compra,"Avenida Papa João Paulo I, 184 - Sítios de Recreio Gramado, Campinas - SP",165,R$ 1.457.000,-,2563825685
Compra,"Rua 1, 100 - Parque das Quaresmeiras, Campinas - SP",466,R$ 1.800.000,-,2525448320
Compra,"Bosque, Campinas - SP",43,R$ 399.000,-,2536446096
Compra,"Rua Doutor Guilherme da Silva, 360 - Cambuí, Campinas - SP",490,R$ 8.000.000,-,2551727401
Compra,"Rua Mário Gomes, 131 - Colinas do Ermitage, Campinas - SP",192,R$ 700.000 Preço abaixo do mercado,-,2566992668
Compra,"Vila Teixeira, Campinas - SP",97,R$ 430.000,-,2566402101
Compra,"Cambuí, Campinas - SP",50,R$ 750.000,-,2572403229
Compra,"Rua Otávio Machado, 160 - Taquaral, Campinas - SP",53,R$ 540.000,-,2558706139
Compra,"Cambuí, Campinas - SP",78,R$ 310.000 Preço abaixo do mercado,-,2539714360
Compra,"Rua Timbó, 189 - Loteamento Alphaville Campinas, Campinas - SP",380,R$ 14.000 /mês R$ 3.000.000,-,2558380270
Compra,"Vila Itapura, Campinas - SP",88,R$ 859.000,-,2571144953
Compra,"Avenida Professora Dea Ehrhardt Carvalho, 605 - Sítios de Recreio Gramado, Campinas - SP",600,R$ 4.600.000,-,2566857580
Compra,"Rua Azarias de Melo, 208 - Taquaral, Campinas - SP",78,R$ 485.000,-,2550735718
Compra,"Rua das Margaridas, 763 - Chácara Primavera, Campinas - SP",82,R$ 650.000,-,2563318536
Compra,"Rua Sílvia Siqueira Stevenson - Bairro das Palmeiras, Campinas - SP",287,R$ 1.380.000,-,2563197353
Compra,"Rua Doutor Theodoro Langaard, 285 - Bonfim, Campinas - SP",89,R$ 378.800,-,2569159641
Compra,"Rua Floriano Fernandes Lopes - Jardim Margarida, Campinas - SP",75,R$ 450.000,-,2572273498
Compra,"Avenida Washington Luís, 4150 - Vila Marieta, Campinas - SP",45,R$ 235.000,-,2533024455
Compra,"Avenida Francisco Alfredo Júnior, 629 - Swiss Park, Campinas - SP",287,R$ 2.250.000,-,2536264339
Compra,"Rua José Camargo, 105 - Jardim Nova Europa, Campinas - SP",229,R$ 550.000 Preço abaixo do mercado,-,2573457294
Compra,"Rua Otávio Mazzotine, 0 - Jardim do Lago, Campinas - SP",227,R$ 899.000,-,2562220726
Compra,"Rua Celso Egídio Sousa Santos, 589 - Jardim Chapadão, Campinas - SP",207,R$ 730.000,-,2569699983
Compra,"Rua Doutor Lauro Pimentel - Cidade Universitária, Campinas - SP",270,R$ 890.000,-,2573531617
Compra,"Rua Santa Rita do Passa Quatro, 575 - Jardim Nova Europa, Campinas - SP",83,R$ 638.000,-,2551936558
Compra,"Rua San Conrado, 415 - Loteamento Caminhos de San Conrado, Campinas - SP",120,R$ 730.000,-,2547421062
Compra,"Rua Severo Penteado, 77 - Cambuí, Campinas - SP",340,R$ 4.500.000,-,2573803246
Compra,"Avenida Doutor Betim, 841 - Vila Marieta, Campinas - SP",60,R$ 220.000,-,2551557644
Compra,"Rua Santo Antônio, 233 - Cambuí, Campinas - SP",350,R$ 3.999.996,-,2551650963
Compra,"Rua Sete de Setembro, 405 - Vila Industrial, Campinas - SP",90,R$ 470.000,-,2563562426
Compra,"Rua Mogi Mirim - Jardim Novo Campos Elíseos, Campinas - SP",272,R$ 750.000,-,2528021067
Compra,"Rua Pedro Gianfrancisco - Parque Via Norte, Campinas - SP",130,R$ 500.000,-,2558272999
Compra,"Rua Benedicta Eugenio Ienne, 255 - Loteamento Residencial Porto Seguro, Campinas - SP",41,R$ 265.000,-,2529420118
Compra,"Rua General Osório, 1425 - Cambuí, Campinas - SP",155,R$ 789.000,-,2563892803
Compra,"Parque Aeroporto, Campinas - SP",250,R$ 1.060.000,-,2572424674
Compra,"Rua Sampainho, 20 - Cambuí, Campinas - SP",330,R$ 2.000.000,-,2570589616
Compra,"Rua Anuar Murad Bufarah, n/a - Taquaral, Campinas - SP",204,R$ 790.000,-,2558573781
Compra,"Vila Nova, Campinas - SP",73,R$ 358.000 Preço abaixo do mercado,-,2554398426
Compra,"Rua José Peressinoto, 10 - Alphaville Dom Pedro 2, Campinas - SP",390,R$ 3.250.000,-,2569112448
Compra,"Rua Luzitana, 144 - Bosque, Campinas - SP",60,R$ 195.000 Preço abaixo do mercado,-,2547646897
Compra,"Jardim Guanabara, Campinas - SP",87,R$ 925.000,-,2549294960
Compra,"Rua Conceição, 360 - Cambuí, Campinas - SP",165,R$ 530.000 Preço abaixo do mercado,-,2573179072
Compra,"Rua Piragibe, 174 - Jardim Amazonas, Campinas - SP",130,R$ 425.000,-,2561064776
Compra,"Vila Aeroporto, Campinas - SP",447,R$ 23.000 /mês R$ 3.800.000,-,2573665749
Compra,"Rua Ernani Pereira Lopes, 1542 - Jardim Flamboyant, Campinas - SP",150,R$ 475.000,-,2563722371
Compra,"Santa Genebra, Campinas - SP",75,R$ 490.000,-,2570545024
Compra,"Rua Alberto Macchi, 43 - Notre Dame, Campinas - SP",200,R$ 1.580.000,-,2572824192
Compra,"Jardim Nova Europa, Campinas - SP",209,R$ 4.000 /mês R$ 850.000,-,2573756680
Compra,"Centro, Campinas - SP",250,R$ 115.000,-,2568703076
Compra,"Chácaras Campos dos Amarais, Campinas - SP",567,R$ 4.900 /mês R$ 990.000,-,2569182225
Compra,"Rua José Ziggiatti - Ponte Preta, Campinas - SP",66,R$ 265.000,-,2509908673
Compra,"Rua Doutor Sampaio Ferraz, 190 - Cambuí, Campinas - SP",50,R$ 450.000,-,2533058035
Compra,"Rua Olavo Bilac, 323 - Cambuí, Campinas - SP",100,R$ 599.000,-,2562535923
Compra,"Rua José Luiz Camargo Moreira, 33 - Mansões Santo Antônio, Campinas - SP",82,R$ 870.000,-,2572563829
Compra,"Botafogo, Campinas - SP",42,R$ 130.000,-,2526237024
Compra,"Rua Carlos Roberto Caetano de Souza - Conjunto Residencial Souza Queiroz, Campinas - SP",70,R$ 245.000,-,2543197462
Compra,"Avenida Isaura Roque Quércia - Loteamento Residencial Entre Verdes Sousas, Campinas - SP",41527,R$ 29.790.000,-,2565095421
Compra,"Centro, Campinas - SP",295,R$ 1.800.000,-,2567796196
Compra,"Tijuco das Telhas, Campinas - SP",163,R$ 1.200.000,-,2564021299
Compra,"Vila Nova, Campinas - SP",124,R$ 560.000,-,2563220797
Compra,"Avenida Oswaldo Von Zuben, 2101 - Parque da Hípica, Campinas - SP",165,R$ 1.250.000,-,2562735325
Compra,"Rua Doutor Guilherme da Silva - Cambuí, Campinas - SP",85,R$ 550.000,-,2557725944
